accommodates,bathrooms,bedrooms,beds,cleaning_fee,host_response_rate,room_type_Entire home/apt,room_type_Private room,instant_bookable_t,"""Air conditioning""","""Coffee maker""","""Cooking basics""","""Family/kid friendly""","""Free parking on premises""","""Hot water""","""Private entrance""","""Self Check-In""","""Wireless Internet""",Kitchen,longitude,latitude,"""Hair dryer""","""Laptop friendly workspace""",log_price,Iron,Shampoo,Hangers,Dryer,Washer,"""First aid kit""",Essentials,"""Smoke detector""",TV,review_scores_rating
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.9850091102798,40.67012181698795,1,1,0.0,1,1,1,1,1,1,1,1,1,98.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.95416690437331,40.742864193017866,1,1,0.0,1,1,1,1,1,1,1,1,1,99.0
5,1.0,2.0,3.0,1,100,1,0,1,1,0,0,1,0,0,0,0,1,1,-73.98329098430405,40.71238116540284,0,0,0.0,0,0,0,0,0,0,0,0,1,93.0
2,1.0,0.0,1.0,0,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-118.24815376174598,34.1420937392414,0,0,0.0,0,1,0,0,0,0,1,0,0,86.0
2,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-73.96023501047007,40.683780894153045,0,0,0.0,0,0,0,0,0,0,1,0,1,100.0
6,1.5,2.0,2.0,1,100,1,0,0,1,0,0,0,1,0,0,0,1,1,-117.73096673157104,34.131668144813624,0,1,0.0,0,0,0,1,1,0,1,1,1,98.0
1,1.0,1.0,1.0,1,100,0,1,0,0,0,0,1,1,0,0,0,1,0,-118.13203164099336,33.836968725193394,1,1,0.0,1,0,1,1,1,0,1,0,0,100.0
2,2.0,1.0,1.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.96220648496642,40.7093094648297,1,1,0.0,1,1,1,1,1,1,1,1,1,98.0
1,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.98611549591445,40.76688736130839,0,0,0.0,0,1,0,0,0,1,1,1,1,80.0
2,1.0,1.0,1.0,1,91,1,0,0,0,0,0,1,1,0,0,1,1,1,-118.45786075965228,33.98934735878137,1,0,0.0,0,0,1,1,1,0,0,1,0,90.0
3,1.0,1.0,2.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,-73.95850782287809,40.68101582130978,0,0,0.0,0,1,0,0,0,0,1,0,0,100.0
2,1.0,1.0,1.0,1,100,1,0,0,0,0,0,1,0,0,0,1,1,1,-118.190008579654,34.130839689574515,1,1,0.0,1,1,1,1,1,0,1,1,1,94.0
9,1.5,3.0,5.0,1,100,1,0,0,1,1,1,1,0,1,1,0,1,1,-71.09201854678177,42.33124288137672,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,1,0,0,0,1,0,-73.9266306718673,40.67803105113728,1,0,0.0,1,1,1,0,0,0,1,1,0,98.0
1,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.92500852350435,40.76800782363836,1,1,0.0,1,1,1,0,0,1,1,1,1,95.0
4,2.0,1.0,1.0,1,100,0,1,0,1,1,1,1,1,0,0,0,1,1,-73.94485836889496,40.822994532537386,1,1,0.0,1,1,1,1,1,1,1,1,1,91.0
7,1.0,2.0,4.0,1,100,1,0,1,1,0,0,1,0,0,0,0,1,1,-73.95947692493395,40.65588925033431,1,1,0.0,1,1,1,1,1,1,1,1,1,89.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,1,0,0,1,1,1,-76.9870398153338,38.8892786831371,1,1,0.0,1,1,1,1,1,1,1,1,1,97.0
2,1.0,0.0,1.0,1,100,1,0,1,1,0,0,1,0,0,0,1,1,1,-87.62658622293313,41.90138598073858,1,1,0.0,1,1,1,0,0,0,1,1,1,100.0
2,1.0,0.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.9881497149174,40.76355120554542,1,0,0.0,1,1,1,0,0,1,1,1,1,100.0
4,1.0,0.0,2.0,1,100,1,0,0,0,1,1,1,0,1,1,0,1,1,-122.44411607904637,37.799364189536206,1,1,0.0,1,0,1,1,1,1,1,1,1,100.0
3,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,-118.25472210571952,34.0776738423397,1,1,0.0,1,0,1,0,0,0,1,1,0,100.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.9722870237036,40.69133907652646,1,0,0.0,1,0,0,0,0,1,1,1,1,100.0
4,1.0,1.0,1.0,1,100,1,0,1,1,0,0,0,0,0,0,0,1,1,-87.66565719630684,41.98618963867565,1,1,0.0,1,1,0,1,1,0,1,1,1,100.0
1,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-118.34564629833648,34.096093953081514,0,0,0.0,0,1,0,1,1,0,0,1,0,87.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-77.02736919043784,38.93554968458586,1,1,0.0,1,1,1,1,1,0,1,1,1,99.0
3,1.0,1.0,2.0,1,100,1,0,1,1,0,0,1,0,0,0,0,1,1,-77.05243222017992,38.9072465496881,1,1,0.0,1,1,1,0,0,0,1,1,1,87.0
2,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,1,1,1,-73.97046987082716,40.766715021088345,1,1,0.0,1,0,1,1,1,1,1,1,1,94.0
14,2.0,4.0,5.0,1,100,1,0,0,0,0,0,1,0,0,0,1,1,1,-118.26668708887696,34.07183829650766,1,1,0.0,1,1,1,1,1,1,1,1,0,92.0
5,1.5,1.0,2.0,1,100,1,0,0,1,0,0,0,0,0,1,0,1,1,-73.94923473595773,40.82452514674291,1,1,0.0,1,1,1,0,0,0,1,1,1,95.0
2,2.0,1.0,1.0,1,100,0,1,0,1,1,1,0,0,0,0,0,1,1,-73.99257234081945,40.75561060394976,1,1,0.0,0,1,1,1,1,0,1,1,0,93.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-77.05382466220182,38.90186923840962,0,1,0.0,1,0,1,1,1,0,1,1,1,96.0
2,1.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.9862129077529,40.78073475834897,1,0,0.0,1,1,1,1,1,0,1,1,1,100.0
4,1.0,1.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-118.41959241269488,33.90497378004673,0,0,0.0,0,1,0,1,1,0,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,1,1,0,0,0,1,1,-118.24455090952917,34.06102264771271,0,0,0.0,0,1,0,1,1,1,1,1,1,97.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.98566632031344,40.719619405587785,1,0,0.0,0,0,1,0,0,0,1,1,0,90.0
4,1.0,1.0,2.0,1,100,1,0,1,1,1,1,1,0,1,0,0,1,1,-73.99626789732963,40.75984616065459,1,1,0.0,1,1,1,1,1,0,1,1,1,96.0
3,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-77.02567189832895,38.94409580800414,1,1,0.0,1,0,1,1,1,0,1,1,1,100.0
4,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,1,0,0,1,1,1,-71.06512140309394,42.3140965750248,1,1,0.0,1,1,1,1,1,1,1,1,1,99.0
3,1.0,1.0,2.0,1,90,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.96426278781108,40.64483393700313,0,0,0.0,0,0,0,0,0,0,1,0,0,91.0
4,1.0,1.0,2.0,1,90,0,1,0,1,0,0,1,1,0,0,0,1,1,-117.99756164738773,34.00826031693382,0,0,0.0,0,0,0,1,1,1,0,1,1,91.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,0,0,0,0,1,1,-73.90956735216085,40.85602694868796,0,0,0.0,1,0,1,0,0,1,0,1,0,80.0
2,1.0,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.95200288200172,40.606548490864135,1,1,0.0,0,0,1,1,1,0,1,1,0,85.0
7,1.0,2.0,3.0,1,90,1,0,0,1,0,0,1,1,0,0,0,1,1,-73.92684969064217,40.704505395101634,0,0,0.0,0,0,0,0,0,1,1,1,1,84.0
4,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.34609623180344,34.06770685638048,1,1,0.0,1,1,1,1,1,0,1,1,1,80.0
2,1.0,1.0,1.0,1,70,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.37687557748896,34.11306894505552,0,0,0.0,0,0,0,1,1,0,1,1,1,94.0
2,1.0,0.0,1.0,0,100,1,0,0,1,0,0,1,1,0,0,0,1,0,-118.38219905635027,34.106236291379744,0,0,0.0,0,1,0,1,1,1,1,1,1,97.0
3,1.0,1.0,1.0,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,-77.00719249488726,38.90468951105589,0,0,0.0,0,0,0,0,0,0,0,0,0,100.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,1,0,0,1,1,1,-118.24404122003271,34.09137667007171,1,1,0.0,1,1,1,0,0,1,1,1,1,94.0
3,1.0,1.0,1.0,1,100,1,0,1,1,0,0,0,0,0,0,0,1,1,-74.00599706326247,40.73275281323926,0,1,0.0,1,1,1,0,0,1,1,1,1,90.0
1,1.0,1.0,1.0,0,100,0,1,1,1,0,0,0,0,0,1,0,1,1,-73.96059438011478,40.69111780060838,0,1,0.0,1,1,1,0,0,0,1,1,0,93.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.96195418494361,40.75813504129202,1,0,0.0,1,1,1,0,0,0,1,1,1,93.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.9423598155694,40.8179241691136,1,1,0.0,1,1,1,0,0,1,1,1,1,91.0
1,2.0,1.0,4.0,0,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-118.43541857212502,34.079678675068806,0,0,0.0,0,0,0,1,1,1,0,1,1,100.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.97658686312657,40.67923147845665,1,1,0.0,0,1,1,0,0,0,1,1,1,97.0
2,2.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-73.96609325150483,40.67467813774704,0,1,0.0,0,1,1,1,1,0,0,1,1,100.0
2,1.0,1.0,1.0,1,90,1,0,0,0,1,1,0,0,0,1,1,1,1,-122.41634059349892,37.7460241221014,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
2,1.0,0.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,1,1,1,-74.00134589368541,40.74117380648123,1,1,0.0,1,1,1,1,1,1,1,0,1,93.0
2,1.0,1.0,1.0,1,90,0,1,0,1,0,0,1,0,0,0,0,1,1,-74.00118596585956,40.7431408433635,0,0,0.0,0,0,0,0,0,0,0,0,1,100.0
1,1.0,1.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.95010066482747,40.82688118139468,1,1,0.0,1,1,0,0,0,0,1,1,0,100.0
2,1.0,0.0,1.0,1,90,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.95827302090504,40.71222009200881,1,1,0.0,1,1,0,0,0,0,1,1,1,90.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.94573295410866,40.79011424960512,1,0,0.0,1,1,1,1,1,1,1,1,0,95.0
3,1.0,2.0,2.0,1,90,1,0,0,0,0,0,0,0,0,0,0,0,1,-122.42055528891198,37.76164833895636,0,0,0.0,0,0,0,1,1,0,0,0,1,100.0
2,1.0,1.0,1.0,0,100,0,1,1,0,0,1,0,0,1,0,0,1,1,-73.9491253894228,40.65171236576965,0,0,0.0,0,0,1,0,0,0,1,1,0,91.0
2,1.0,1.0,1.0,1,100,1,0,0,0,0,0,0,0,0,0,1,1,1,-122.42550636035698,37.7564904679756,1,1,0.0,1,1,0,1,1,0,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,1,0,1,0,0,1,-87.77620160081062,41.97751546631568,1,0,0.0,1,1,1,1,1,0,1,1,1,100.0
4,1.5,2.0,1.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-87.6212656775853,41.80539254882526,0,0,0.0,0,1,0,1,1,0,1,1,1,85.0
4,1.0,1.0,3.0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,-118.1828940462539,34.19167038703368,0,0,0.0,0,0,0,0,0,0,0,0,0,100.0
3,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-74.00189088417649,40.72968873261453,0,0,0.0,0,1,0,0,0,0,1,1,1,97.0
4,2.0,2.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,1,1,1,-73.92555719281054,40.7013385578944,1,1,0.0,1,0,1,0,0,0,1,1,1,80.0
2,1.0,0.0,1.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.99788062459959,40.74467572884575,1,0,0.0,0,1,1,1,1,0,1,1,0,98.0
2,1.0,1.0,2.0,0,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-118.4731594730358,33.992726801809816,1,1,0.0,1,0,1,1,1,0,1,1,1,100.0
8,3.0,4.0,5.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.42017002924707,34.09017835732165,0,0,0.0,0,0,0,1,1,1,1,1,1,100.0
3,1.0,1.0,2.0,1,100,1,0,1,1,1,0,1,0,1,0,1,1,1,-73.95277674621016,40.78044776384441,1,1,0.0,1,1,1,0,0,0,1,1,1,98.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.85611756488467,40.69049680911786,1,1,0.0,1,1,1,0,0,1,1,1,1,92.0
2,1.0,1.0,1.0,0,100,0,1,0,1,0,0,0,0,0,0,1,1,1,-77.03257348193867,38.911358123603456,1,1,0.0,1,1,1,0,0,1,1,1,1,98.0
4,1.0,2.0,2.0,1,89,1,0,1,1,0,0,1,1,0,1,0,1,1,-118.3043712424302,34.08699070445384,0,0,0.0,0,0,1,0,0,0,1,1,1,97.0
5,2.5,1.0,5.0,1,100,0,0,0,1,0,0,0,0,0,0,0,1,1,-73.9331251744532,40.70118898562279,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,1,0,1,1,1,1,-77.01618007524583,38.90570454550709,1,1,0.0,1,1,1,1,1,1,1,1,1,90.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.94005550544489,40.7975720700352,1,1,0.0,1,1,1,0,0,0,1,1,1,92.0
3,1.0,0.0,1.0,1,99,1,0,1,1,1,1,1,0,1,0,1,1,1,-71.101061110185,42.34105038372114,1,1,0.0,1,1,1,1,1,0,1,1,1,97.0
2,1.0,0.0,2.0,1,100,1,0,1,0,0,0,0,0,0,0,0,1,1,-122.44436991608644,37.71199598508395,0,0,0.0,0,0,0,0,0,0,1,0,1,87.0
5,2.0,2.0,2.0,1,100,1,0,1,1,1,1,1,0,0,1,0,1,1,-73.99051850506572,40.764627385114366,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,0,0,0,0,1,1,-73.95855538343241,40.6740621546619,1,1,0.0,1,1,1,0,0,0,1,1,1,97.0
2,2.0,1.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-118.42722146497202,33.994268646502945,0,0,0.0,0,0,0,1,1,1,1,1,0,100.0
2,1.0,1.0,1.0,0,20,0,1,0,1,0,0,0,0,0,0,0,1,1,-74.02811233324356,40.6330352731279,1,0,0.0,1,1,1,0,1,1,0,1,1,92.0
2,1.0,1.0,1.0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,-73.94905289600248,40.74656861374808,1,0,0.0,0,1,1,0,0,0,1,1,1,80.0
2,1.0,4.0,1.0,0,82,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.98863024114854,40.76133818838464,0,0,0.0,1,1,1,1,1,0,1,1,0,85.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,0,0,0,0,1,1,-122.45318830336934,37.74035266735407,1,0,0.0,1,1,1,0,0,1,1,1,1,98.0
3,1.0,0.0,2.0,1,100,1,0,1,1,0,0,1,0,0,1,1,1,1,-73.8474732153775,40.73361725070888,1,1,0.0,0,1,1,0,0,0,1,0,1,88.0
4,1.0,2.0,2.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.95788831844057,40.71703893334453,0,0,0.0,0,0,0,0,0,0,0,1,1,98.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.97824472963634,40.68696910678335,1,1,0.0,1,0,1,0,0,0,1,1,1,100.0
4,2.5,1.0,4.0,1,100,0,0,0,1,0,0,0,1,0,0,1,1,1,-73.90440089849547,40.69220423964944,1,1,0.0,1,1,1,1,0,1,1,1,1,71.0
4,1.0,1.0,1.0,1,83,0,1,0,1,0,0,0,1,0,0,0,1,1,-118.7780193311592,34.05244520982616,1,1,0.0,1,1,1,1,1,1,1,1,1,87.0
3,1.0,1.0,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,-77.0724811576916,38.93167492811146,0,0,0.0,0,0,0,0,0,0,0,1,1,100.0
2,1.0,1.0,1.0,1,100,1,0,0,0,0,0,0,0,0,1,1,1,1,-118.47738589737878,33.992503976063645,1,1,0.0,1,1,1,1,1,1,1,1,1,93.0
6,2.0,4.0,6.0,1,100,1,0,0,1,0,0,1,1,0,0,1,1,1,-118.280049259383,34.08117499974356,1,1,0.0,1,1,1,1,1,1,1,1,1,96.0
2,1.0,1.0,1.0,1,88,0,1,0,1,0,0,0,1,0,0,0,1,1,-77.00324345631435,38.91386496557874,0,1,0.0,1,1,1,1,1,1,1,1,1,96.0
4,1.0,1.0,2.0,1,100,1,0,1,1,1,1,1,0,1,1,1,1,1,-73.97110423845153,40.6935319523349,1,1,0.0,1,1,0,1,1,1,1,1,1,97.0
2,1.0,1.0,1.0,1,67,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.945753726793,40.71676326688685,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
5,1.0,2.0,3.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.97236708819635,40.67962715272603,0,0,0.0,0,0,0,0,0,0,0,0,1,88.0
4,1.0,1.0,2.0,1,100,0,1,1,0,0,0,1,0,0,0,0,1,1,-71.1330420262942,42.36068336586456,1,1,0.0,1,1,1,0,0,1,1,1,0,97.0
7,3.5,4.0,5.0,1,100,1,0,0,0,0,0,1,0,0,1,0,1,1,-73.99372161635088,40.70136295606378,1,1,0.0,1,1,1,1,1,0,1,0,1,100.0
2,1.0,1.0,1.0,0,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.99388630128551,40.66701498609517,0,1,0.0,0,0,1,0,0,0,1,1,0,90.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-77.02707623434462,38.92918998774685,0,0,0.0,0,1,1,1,1,0,1,1,0,100.0
3,1.0,0.0,1.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.94793918188991,40.77260944538322,1,1,0.0,1,1,1,0,0,0,1,1,0,91.0
6,1.0,1.0,3.0,1,100,1,0,1,1,0,0,1,0,0,0,0,1,1,-73.90905395321178,40.72211035746817,0,0,0.0,0,0,0,0,0,1,1,1,1,93.0
6,2.0,3.0,3.0,0,100,1,0,0,0,0,0,1,0,0,0,0,1,1,-122.43823246238524,37.77415318515133,0,0,0.0,0,1,1,1,1,0,1,0,1,87.0
2,1.0,1.0,1.0,1,100,0,1,1,0,0,0,1,0,0,0,0,0,0,-118.343652818064,34.136061167075034,0,0,0.0,0,0,0,0,0,0,0,0,0,100.0
6,1.0,1.0,4.0,1,100,1,0,1,1,0,0,1,0,0,0,1,1,1,-77.03846046468429,38.9311507715122,1,1,0.0,1,1,1,1,1,1,1,1,1,98.0
2,2.0,1.0,2.0,1,100,0,1,1,1,0,0,0,0,0,0,0,0,1,-73.99487653147852,40.71712501138404,1,1,0.0,1,0,1,1,1,0,1,0,0,95.0
5,2.0,2.0,3.0,1,100,1,0,0,0,0,0,1,1,0,0,0,1,1,-118.44946857294204,33.956900599427684,1,0,0.0,1,0,1,1,1,1,1,1,1,91.0
4,2.0,2.0,2.0,1,92,1,0,1,1,0,0,0,1,0,0,0,1,1,-118.4934324292329,34.0174162601437,1,0,0.0,1,1,1,1,1,1,1,1,1,80.0
2,1.0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-87.64300406219404,41.8879889945584,0,0,0.0,0,0,0,1,1,0,0,1,1,96.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,1,0,0,0,1,1,-118.47443073822286,34.04027012175901,0,0,0.0,0,0,0,0,0,0,0,0,1,98.0
6,2.0,2.0,3.0,1,100,1,0,1,1,0,0,1,1,0,0,0,1,1,-87.63270219964596,41.893321535094046,1,1,0.0,1,1,1,1,1,0,1,1,1,96.0
1,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,0,0,0,0,1,1,-73.95255896281715,40.82041949536895,0,1,0.0,0,0,0,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,1,89,0,1,0,1,1,1,0,0,1,0,0,1,1,-73.93853567666612,40.79275876501077,0,0,0.0,1,0,1,0,0,1,1,1,0,94.0
2,2.0,1.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-73.99089964041688,40.760487527393934,0,0,0.0,1,0,0,0,0,0,1,0,1,100.0
3,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,0,0,0,0,0,0,-118.29399350243293,33.896532688442115,0,0,0.0,0,0,0,0,0,0,0,1,0,92.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.95741597066504,40.710936383733184,0,0,0.0,0,1,0,1,1,0,0,0,0,92.0
4,1.0,1.0,2.0,1,94,1,0,0,1,0,0,0,1,0,1,1,1,1,-118.40858013949884,34.01611718086859,1,1,0.0,1,1,1,1,1,1,1,1,1,97.0
6,2.0,2.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-77.02931299421753,38.93031984309616,1,1,0.0,1,1,1,1,1,0,1,1,1,95.0
2,1.0,1.0,1.0,1,100,0,1,1,1,1,1,0,0,1,0,0,1,1,-74.00089476725995,40.746523225825776,1,1,0.0,1,0,1,0,0,1,1,1,0,99.0
1,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,1,0,0,0,1,1,-118.26229935597624,34.084997051689115,1,1,0.0,1,1,1,0,0,0,0,0,1,100.0
3,1.0,1.0,1.0,1,100,1,0,1,1,0,0,1,0,0,0,1,1,1,-73.94453376510889,40.70546442207689,1,1,0.0,1,1,1,1,1,0,1,1,1,90.0
2,1.0,0.0,1.0,0,100,1,0,1,1,0,0,0,0,0,0,0,1,1,-74.0027456340413,40.73496185324362,1,1,0.0,1,0,1,0,0,0,1,1,0,97.0
2,1.0,1.0,1.0,1,100,0,1,1,0,0,0,0,1,0,0,1,1,1,-118.30525637345264,34.05306708565603,1,1,0.0,1,1,1,1,1,1,1,1,0,96.0
2,1.0,1.0,1.0,1,100,1,0,1,1,1,1,1,0,0,0,1,1,1,-71.1308317348103,42.364179151853655,1,1,0.0,1,1,1,1,1,0,1,1,1,96.0
4,1.0,2.0,2.0,1,100,1,0,1,1,0,0,1,0,0,0,1,1,1,-73.97790718894093,40.679284894813385,1,1,0.0,1,1,1,0,0,0,1,1,1,91.0
6,2.0,2.0,3.0,1,100,1,0,1,1,0,0,1,0,0,0,1,1,1,-118.28626447089762,34.079436312471536,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
2,1.0,1.0,2.0,0,100,0,1,1,0,0,0,1,1,0,0,0,1,0,-117.82067675666607,33.98867409876253,1,0,0.0,0,1,1,0,0,0,1,0,0,90.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.92308930629164,40.70476091188689,0,0,0.0,0,1,1,0,0,0,1,1,1,100.0
3,1.0,1.0,1.0,1,100,1,0,1,1,0,0,1,1,0,0,0,1,1,-76.99201141683616,38.8880428734545,0,0,0.0,0,1,0,1,1,1,1,1,1,99.0
1,1.0,1.0,1.0,0,100,0,1,0,0,0,0,0,0,0,0,0,1,1,-73.93108263376999,40.69291501984932,0,0,0.0,0,0,0,1,1,0,1,0,0,100.0
4,1.0,0.0,2.0,1,70,1,0,0,1,0,0,1,0,0,0,0,1,1,-118.23442350176792,34.04894473726655,1,1,0.0,0,0,1,1,1,0,0,0,0,94.0
2,1.0,1.0,1.0,1,100,0,0,1,1,0,1,1,0,0,0,0,1,1,-73.98415560677981,40.68830709842868,1,0,0.0,0,1,1,1,1,1,1,1,1,93.0
1,1.0,1.0,1.0,1,100,0,0,1,0,0,0,0,0,0,0,0,1,0,-118.44630923019572,34.03803632768146,0,0,0.0,0,0,0,0,0,0,0,0,0,77.0
4,2.0,1.0,2.0,0,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.9802117710155,40.76387165529128,0,0,0.0,0,1,0,1,0,0,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,1,0,0,0,0,1,1,-87.67964831460004,41.90536644138539,0,0,0.0,0,1,0,1,1,0,1,1,0,100.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,0,0,0,0,1,1,-73.93447539762465,40.69688442221294,1,0,0.0,0,0,1,1,1,0,0,1,0,90.0
2,1.0,1.0,2.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,-73.92632099413223,40.69854627320142,1,1,0.0,1,1,1,0,0,1,1,1,1,80.0
2,1.5,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-118.46549098998524,34.15241443986796,1,0,0.0,0,1,1,0,0,0,1,1,1,95.0
2,1.0,1.0,1.0,1,100,0,1,0,1,1,1,0,0,1,0,0,1,1,-73.94187622386579,40.82195912244949,1,1,0.0,1,1,1,0,0,1,1,1,0,95.0
3,2.0,1.0,2.0,0,40,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.24387136253814,34.14582309192584,1,1,0.0,0,1,0,1,1,0,1,1,0,95.0
2,1.0,1.0,1.0,1,100,0,1,1,0,0,0,1,0,0,0,0,0,0,-87.55888645087911,41.74346243667768,0,0,0.0,0,0,0,0,0,0,0,0,0,80.0
4,1.5,2.0,3.0,0,100,0,1,0,1,0,0,0,1,0,0,1,1,1,-71.09283127944177,42.32672768551645,0,0,0.0,0,1,0,1,1,1,1,1,0,99.0
3,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,1,0,0,0,1,1,-122.49566312294128,37.734862128435225,0,0,0.0,0,0,0,1,1,1,0,0,1,98.0
3,1.0,1.0,1.0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,-73.95352963487035,40.70780336836237,0,1,0.0,0,1,0,0,0,0,1,0,1,73.0
5,1.0,2.0,2.0,1,93,1,0,0,0,0,0,1,0,0,1,0,1,1,-122.4195123348258,37.72721589230152,0,1,0.0,0,1,1,0,0,1,1,1,1,86.0
1,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-118.367544820945,33.908095181833616,0,1,0.0,1,1,1,1,1,1,0,1,1,60.0
